,chromosome,start,end,strand,intron_motif,annotation,unique,multi,max_overhang,i,canonical_start,gene_id_start,canonical_end,gene_id_end,n_genes,gene_id,gene_name,intron_group,n_genes_per_intron_group,intron_group_size
28255,10,127356041,127356786,-,2,1,344,0,23,832776,1,ENSMUSG00000025403,1,ENSMUSG00000025403,1,ENSMUSG00000025403,Shmt2,Shmt2_10_127356041_-,1,2
28256,2,127423467,127423778,-,2,1,129,1,22,833262,1,ENSMUSG00000034800,0,ENSMUSG00000034800,1,ENSMUSG00000034800,Zfp661,Zfp661_2_127423467_-,1,2
28257,2,127423467,127426585,-,2,1,56,0,19,833266,1,ENSMUSG00000034800,1,ENSMUSG00000034800,1,ENSMUSG00000034800,Zfp661,Zfp661_2_127423467_-,1,2
28258,6,127430786,127451198,+,1,1,90,1,21,833326,1,ENSMUSG00000037997,1,ENSMUSG00000037997,1,ENSMUSG00000037997,Parp11,Parp11_6_127451198_+,1,3
28259,2,127438855,127441931,+,1,1,102,3,19,833380,1,ENSMUSG00000027374,1,ENSMUSG00000027374,1,ENSMUSG00000027374,Mrps5,Mrps5_2_127441931_+,1,2
28260,2,127440197,127441931,+,1,1,2992,262,21,833396,1,ENSMUSG00000027374,1,ENSMUSG00000027374,1,ENSMUSG00000027374,Mrps5,Mrps5_2_127441931_+,1,2
28261,7,127445301,127445659,+,1,1,327,1,18,833459,1,ENSMUSG00000030805,1,ENSMUSG00000030805,1,ENSMUSG00000030805,Stx4a,Stx4a_7_127445659_+,1,2
28262,7,127445449,127445659,+,1,1,8441,19,24,833464,1,ENSMUSG00000030805,1,ENSMUSG00000030805,1,ENSMUSG00000030805,Stx4a,Stx4a_7_127445659_+,1,2
28263,7,127447671,127447922,+,1,1,7728,76,25,833484,1,ENSMUSG00000030805,1,ENSMUSG00000030805,1,ENSMUSG00000030805,Stx4a,Stx4a_7_127447922_+,1,2
28264,6,127447794,127451198,+,1,1,490,10,18,833490,1,ENSMUSG00000037997,1,ENSMUSG00000037997,1,ENSMUSG00000037997,Parp11,Parp11_6_127451198_+,1,3
28265,7,127447840,127447922,+,1,1,3330,8,15,833492,1,ENSMUSG00000030805,1,ENSMUSG00000030805,1,ENSMUSG00000030805,Stx4a,Stx4a_7_127447922_+,1,2
28266,6,127448632,127451198,+,1,1,1117,11,24,833499,1,ENSMUSG00000037997,1,ENSMUSG00000037997,1,ENSMUSG00000037997,Parp11,Parp11_6_127451198_+,1,3
28267,7,127467597,127473848,-,2,1,91,6,9,833568,1,ENSMUSG00000049728,0,ENSMUSG00000049728,1,ENSMUSG00000049728,Zfp668,Zfp668_7_127467597_-,1,2
28268,7,127467597,127475218,-,2,1,109,0,17,833572,1,ENSMUSG00000049728,1,ENSMUSG00000049728,1,ENSMUSG00000049728,Zfp668,Zfp668_7_127467597_-,1,2
28269,10,127497649,127498599,-,2,1,736,0,24,833743,1,ENSMUSG00000025402,1,ENSMUSG00000025402,1,ENSMUSG00000025402,Nab2,Nab2_10_127497649_-,1,2
28270,10,127497649,127499000,-,2,1,411,1,15,833744,1,ENSMUSG00000025402,1,ENSMUSG00000025402,1,ENSMUSG00000025402,Nab2,Nab2_10_127497649_-,1,2
28271,10,127503253,127504286,+,1,1,284,0,25,833764,0,ENSMUSG00000040195,0,ENSMUSG00000040195,1,ENSMUSG00000040195,Nemp1,Nemp1_10_127504286_+,1,2
28272,10,127503734,127504286,+,1,0,90,0,16,833770,2,,0,ENSMUSG00000040195,1,ENSMUSG00000040195,Nemp1,Nemp1_10_127504286_+,1,2
28273,7,127504653,127505044,+,1,1,161,0,21,833782,1,ENSMUSG00000030802,1,ENSMUSG00000030802,1,ENSMUSG00000030802,Bckdk,Bckdk_7_127505044_+,1,2
28274,7,127504969,127505044,+,1,1,4356,1,17,833785,1,ENSMUSG00000030802,1,ENSMUSG00000030802,1,ENSMUSG00000030802,Bckdk,Bckdk_7_127505044_+,1,2
28275,7,127506704,127507092,+,1,1,5294,3,24,833798,1,ENSMUSG00000030802,1,ENSMUSG00000030802,1,ENSMUSG00000030802,Bckdk,Bckdk_7_127507092_+,1,2
28276,7,127506969,127507092,+,1,0,90,0,23,833799,2,,1,ENSMUSG00000030802,1,ENSMUSG00000030802,Bckdk,Bckdk_7_127507092_+,1,2
28277,7,127511915,127514399,+,1,1,1394,5,20,833821,1,ENSMUSG00000030801,1,ENSMUSG00000030801,1,ENSMUSG00000030801,Kat8,Kat8_7_127514399_+,1,2
28278,7,127512392,127514399,+,1,0,218,0,21,833823,2,,1,ENSMUSG00000030801,1,ENSMUSG00000030801,Kat8,Kat8_7_127514399_+,1,2
28279,7,127514727,127519407,+,1,1,2737,3,20,833840,1,ENSMUSG00000030801,1,ENSMUSG00000030801,1,ENSMUSG00000030801,Kat8,Kat8_7_127519407_+,1,2
28280,7,127516467,127519407,+,1,0,68,0,21,833849,2,,1,ENSMUSG00000030801,1,ENSMUSG00000030801,Kat8,Kat8_7_127519407_+,1,2
28281,7,127532665,127532738,-,2,1,575,0,12,833902,1,ENSMUSG00000070371,1,ENSMUSG00000070371,1,ENSMUSG00000070371,Prss36,Prss36_7_127532665_-,1,2
28282,7,127532665,127533561,-,2,1,249,0,24,833906,1,ENSMUSG00000070371,1,ENSMUSG00000070371,1,ENSMUSG00000070371,Prss36,Prss36_7_127532665_-,1,2
28283,7,127533005,127533561,-,2,1,300,0,23,833914,1,ENSMUSG00000070371,1,ENSMUSG00000070371,1,ENSMUSG00000070371,Prss36,Prss36_7_127533005_-,1,2
28284,7,127533005,127533681,-,2,1,140,1,20,833915,1,ENSMUSG00000070371,0,ENSMUSG00000070371,1,ENSMUSG00000070371,Prss36,Prss36_7_127533005_-,1,2
28285,10,127562003,127564039,+,1,1,100966,238,25,834055,1,ENSMUSG00000025400,1,ENSMUSG00000025400,1,ENSMUSG00000025400,Tac2,Tac2_10_127564039_+,1,2
28286,10,127563897,127564039,+,1,0,152,2,22,834064,2,,1,ENSMUSG00000025400,1,ENSMUSG00000025400,Tac2,Tac2_10_127564039_+,1,2
28287,10,127565419,127567417,+,1,1,169405,144,25,834085,1,ENSMUSG00000025400,1,ENSMUSG00000025400,1,ENSMUSG00000025400,Tac2,Tac2_10_127567417_+,1,2
28288,10,127565653,127567417,+,1,0,216,0,20,834088,2,,1,ENSMUSG00000025400,1,ENSMUSG00000025400,Tac2,Tac2_10_127567417_+,1,2
28289,7,127571943,127575059,+,1,1,415,5,7,834147,1,ENSMUSG00000030795,1,ENSMUSG00000030795,1,ENSMUSG00000030795,Fus,Fus_7_127575059_+,1,2
28290,7,127573607,127575059,+,1,1,1130,23,17,834153,1,ENSMUSG00000030795,1,ENSMUSG00000030795,1,ENSMUSG00000030795,Fus,Fus_7_127575059_+,1,2
28291,3,127606945,127609244,-,2,1,361,3,22,834301,1,ENSMUSG00000074238,1,ENSMUSG00000074238,1,ENSMUSG00000074238,Ap1ar,Ap1ar_3_127606945_-,1,2
28292,3,127606945,127610558,-,2,1,2604,2,24,834302,1,ENSMUSG00000074238,1,ENSMUSG00000074238,1,ENSMUSG00000074238,Ap1ar,Ap1ar_3_127606945_-,1,2
28293,8,127663933,127666621,-,2,1,24923,17883,25,834478,1,ENSMUSG00000093904,1,ENSMUSG00000093904,1,ENSMUSG00000093904,Tomm20,Tomm20_8_127663933_-,1,2
28294,8,127663933,127672353,-,2,1,101,1,22,834479,1,ENSMUSG00000093904,1,ENSMUSG00000093904,1,ENSMUSG00000093904,Tomm20,Tomm20_8_127663933_-,1,2
28295,8,127666704,127667928,-,2,1,18131,13322,25,834495,1,ENSMUSG00000093904,1,ENSMUSG00000093904,1,ENSMUSG00000093904,Tomm20,Tomm20_8_127666704_-,1,2
28296,8,127666704,127672353,-,2,1,103,0,25,834498,1,ENSMUSG00000093904,1,ENSMUSG00000093904,1,ENSMUSG00000093904,Tomm20,Tomm20_8_127666704_-,1,2
28297,8,127680200,127683834,-,2,0,156,0,24,834589,1,ENSMUSG00000033931,2,,1,ENSMUSG00000033931,Rbm34,Rbm34_8_127680200_-,1,3
28298,8,127680200,127686291,-,2,1,3069,1,21,834590,1,ENSMUSG00000033931,1,ENSMUSG00000033931,1,ENSMUSG00000033931,Rbm34,Rbm34_8_127680200_-,1,3
28299,8,127680200,127692131,-,2,1,266,0,18,834592,1,ENSMUSG00000033931,1,ENSMUSG00000033931,1,ENSMUSG00000033931,Rbm34,Rbm34_8_127680200_-,1,3
28300,5,127681253,127681601,-,2,1,2019,1,24,834606,1,ENSMUSG00000029416,1,ENSMUSG00000029416,1,ENSMUSG00000029416,Slc15a4,Slc15a4_5_127681253_-,1,2
28301,5,127681253,127685835,-,2,1,222,0,22,834608,1,ENSMUSG00000029416,1,ENSMUSG00000029416,1,ENSMUSG00000029416,Slc15a4,Slc15a4_5_127681253_-,1,2
28302,5,127686126,127693878,-,2,1,1109,2,16,834640,1,ENSMUSG00000029416,1,ENSMUSG00000029416,1,ENSMUSG00000029416,Slc15a4,Slc15a4_5_127686126_-,1,2
28303,5,127686126,127709897,-,2,1,74,0,22,834644,1,ENSMUSG00000029416,0,ENSMUSG00000029416,1,ENSMUSG00000029416,Slc15a4,Slc15a4_5_127686126_-,1,2
28304,8,127686336,127688661,-,2,1,1478,2,4,834645,1,ENSMUSG00000033931,1,ENSMUSG00000033931,1,ENSMUSG00000033931,Rbm34,Rbm34_8_127686336_-,1,2
28305,8,127686336,127692131,-,2,1,1425,0,24,834646,1,ENSMUSG00000033931,1,ENSMUSG00000033931,1,ENSMUSG00000033931,Rbm34,Rbm34_8_127686336_-,1,2
28306,8,127692373,127696732,-,2,1,2538,18,21,834663,1,ENSMUSG00000033931,1,ENSMUSG00000033931,1,ENSMUSG00000033931,Rbm34,Rbm34_8_127692373_-,1,2
28307,8,127692373,127697487,-,2,1,469,0,25,834664,1,ENSMUSG00000033931,1,ENSMUSG00000033931,1,ENSMUSG00000033931,Rbm34,Rbm34_8_127692373_-,1,2
28308,1,127719471,127722991,+,1,1,155,1,21,834802,1,ENSMUSG00000026349,1,ENSMUSG00000026349,1,ENSMUSG00000026349,Ccnt2,Ccnt2_1_127722991_+,1,2
28309,1,127721156,127722991,+,1,1,18771,10,20,834813,1,ENSMUSG00000026349,1,ENSMUSG00000026349,1,ENSMUSG00000026349,Ccnt2,Ccnt2_1_127722991_+,1,2
28310,1,127721156,127725577,+,1,1,166,0,19,834817,1,ENSMUSG00000026349,1,ENSMUSG00000026349,1,ENSMUSG00000026349,Ccnt2,Ccnt2_1_127725577_+,1,4
28311,5,127721532,127734150,+,1,1,85,0,25,834825,1,ENSMUSG00000049971,1,ENSMUSG00000049971,1,ENSMUSG00000049971,Glt1d1,Glt1d1_5_127734150_+,1,2
28312,1,127723055,127725577,+,1,1,1214,0,23,834836,1,ENSMUSG00000026349,1,ENSMUSG00000026349,1,ENSMUSG00000026349,Ccnt2,Ccnt2_1_127725577_+,1,4
28313,1,127725457,127725577,+,1,1,598,0,16,834845,0,ENSMUSG00000026349,1,ENSMUSG00000026349,1,ENSMUSG00000026349,Ccnt2,Ccnt2_1_127725577_+,1,4
28314,1,127725464,127725577,+,1,0,253,0,23,834846,2,,1,ENSMUSG00000026349,1,ENSMUSG00000026349,Ccnt2,Ccnt2_1_127725577_+,1,4
28315,1,127725624,127727126,+,1,1,612,5,25,834847,1,ENSMUSG00000026349,1,ENSMUSG00000026349,1,ENSMUSG00000026349,Ccnt2,Ccnt2_1_127727126_+,1,2
28316,1,127725934,127727126,+,1,1,2054,0,25,834853,0,ENSMUSG00000026349,1,ENSMUSG00000026349,1,ENSMUSG00000026349,Ccnt2,Ccnt2_1_127727126_+,1,2
28317,1,127727291,127729898,+,1,1,63,0,23,834858,1,ENSMUSG00000026349,1,ENSMUSG00000026349,1,ENSMUSG00000026349,Ccnt2,Ccnt2_1_127729898_+,1,2
28318,5,127727853,127734150,+,1,1,583,3,22,834860,1,ENSMUSG00000049971,1,ENSMUSG00000049971,1,ENSMUSG00000049971,Glt1d1,Glt1d1_5_127734150_+,1,2
28319,1,127729414,127729898,+,1,1,2357,0,25,834865,1,ENSMUSG00000026349,1,ENSMUSG00000026349,1,ENSMUSG00000026349,Ccnt2,Ccnt2_1_127729898_+,1,2
28320,1,127837688,127843375,+,1,1,3999,3,5,835123,1,ENSMUSG00000036104,1,ENSMUSG00000036104,1,ENSMUSG00000036104,Rab3gap1,Rab3gap1_1_127843375_+,1,2
28321,7,127840042,127842511,+,1,1,140,0,24,835140,1,ENSMUSG00000042178,1,ENSMUSG00000042178,1,ENSMUSG00000042178,Armc5,Armc5_7_127842511_+,1,2
28322,1,127840890,127843375,+,1,0,78,0,20,835143,2,,1,ENSMUSG00000036104,1,ENSMUSG00000036104,Rab3gap1,Rab3gap1_1_127843375_+,1,2
28323,7,127841849,127842511,+,1,1,753,0,18,835147,1,ENSMUSG00000042178,1,ENSMUSG00000042178,1,ENSMUSG00000042178,Armc5,Armc5_7_127842511_+,1,2
28324,7,127846181,127847591,+,1,1,383,7,13,835166,1,ENSMUSG00000030782,1,ENSMUSG00000030782,1,ENSMUSG00000030782,Tgfb1i1,Tgfb1i1_7_127847591_+,1,2
28325,7,127847465,127847591,+,1,1,95,1,25,835181,0,ENSMUSG00000030782,1,ENSMUSG00000030782,1,ENSMUSG00000030782,Tgfb1i1,Tgfb1i1_7_127847591_+,1,2
28326,7,127847645,127848058,+,1,1,98,1,14,835190,1,ENSMUSG00000030782,1,ENSMUSG00000030782,1,ENSMUSG00000030782,Tgfb1i1,Tgfb1i1_7_127848058_+,1,2
28327,7,127847893,127848058,+,1,1,479,3,21,835191,1,ENSMUSG00000030782,1,ENSMUSG00000030782,1,ENSMUSG00000030782,Tgfb1i1,Tgfb1i1_7_127848058_+,1,2
28328,1,127865810,127865934,+,1,0,149,0,25,835316,2,,1,ENSMUSG00000036104,1,ENSMUSG00000036104,Rab3gap1,Rab3gap1_1_127865934_+,1,2
28329,1,127865823,127865934,+,1,1,2341,0,24,835318,1,ENSMUSG00000036104,1,ENSMUSG00000036104,1,ENSMUSG00000036104,Rab3gap1,Rab3gap1_1_127865934_+,1,2
28330,1,127866886,127870110,+,1,1,513,0,15,835338,1,ENSMUSG00000036104,1,ENSMUSG00000036104,1,ENSMUSG00000036104,Rab3gap1,Rab3gap1_1_127870110_+,1,2
28331,1,127869352,127870110,+,1,1,1109,0,21,835346,1,ENSMUSG00000036104,1,ENSMUSG00000036104,1,ENSMUSG00000036104,Rab3gap1,Rab3gap1_1_127870110_+,1,2
28332,10,127871553,127872357,+,1,1,16957,101,20,835362,1,ENSMUSG00000061315,1,ENSMUSG00000061315,1,ENSMUSG00000061315,Naca,Naca_10_127872357_+,1,4
28333,10,127871974,127872357,+,1,0,384,0,21,835373,2,,1,ENSMUSG00000061315,1,ENSMUSG00000061315,Naca,Naca_10_127872357_+,1,4
28334,10,127872130,127872357,+,1,0,188,0,25,835375,2,,1,ENSMUSG00000061315,1,ENSMUSG00000061315,Naca,Naca_10_127872357_+,1,4
28335,10,127872247,127872357,+,1,0,250,0,18,835376,2,,1,ENSMUSG00000061315,1,ENSMUSG00000061315,Naca,Naca_10_127872357_+,1,4
28336,10,127872430,127882036,+,1,1,23740,11923,23,835380,1,ENSMUSG00000061315,1,ENSMUSG00000061315,1,ENSMUSG00000061315,Naca,Naca_10_127882036_+,1,2
28337,10,127875856,127882036,+,1,0,191,0,16,835404,2,,1,ENSMUSG00000061315,1,ENSMUSG00000061315,Naca,Naca_10_127882036_+,1,2
28338,10,127932393,127944762,+,1,1,972,0,5,835675,0,ENSMUSG00000040054,1,ENSMUSG00000040054,1,ENSMUSG00000040054,Baz2a,Baz2a_10_127944762_+,1,2
28339,10,127932930,127944762,+,1,0,132,0,24,835678,2,,1,ENSMUSG00000040054,1,ENSMUSG00000040054,Baz2a,Baz2a_10_127944762_+,1,2
28340,7,127975767,127980789,-,2,0,132,0,20,835894,1,ENSMUSG00000030844,2,,1,ENSMUSG00000030844,Rgs10,Rgs10_7_127975767_-,1,3
28341,7,127975767,127990687,-,2,1,60010,47,24,835898,1,ENSMUSG00000030844,1,ENSMUSG00000030844,1,ENSMUSG00000030844,Rgs10,Rgs10_7_127975767_-,1,3
28342,7,127975767,128004893,-,2,1,176,0,24,835899,1,ENSMUSG00000030844,1,ENSMUSG00000030844,1,ENSMUSG00000030844,Rgs10,Rgs10_7_127975767_-,1,3
28343,7,128004981,128006082,-,2,1,48765,70,25,835963,1,ENSMUSG00000030844,1,ENSMUSG00000030844,1,ENSMUSG00000030844,Rgs10,Rgs10_7_128004981_-,1,2
28344,7,128004981,128019789,-,2,1,111,0,23,835966,1,ENSMUSG00000030844,1,ENSMUSG00000030844,1,ENSMUSG00000030844,Rgs10,Rgs10_7_128004981_-,1,2
28345,7,128006202,128012055,-,2,0,114,0,21,835968,1,ENSMUSG00000030844,2,,1,ENSMUSG00000030844,Rgs10,Rgs10_7_128006202_-,1,3
28346,7,128006202,128019789,-,2,1,16056,9,23,835973,1,ENSMUSG00000030844,1,ENSMUSG00000030844,1,ENSMUSG00000030844,Rgs10,Rgs10_7_128006202_-,1,3
28347,7,128006202,128020304,-,2,1,3081,11,25,835976,1,ENSMUSG00000030844,0,ENSMUSG00000030844,1,ENSMUSG00000030844,Rgs10,Rgs10_7_128006202_-,1,3
28348,10,128030777,128035050,+,1,1,728,0,24,836028,1,ENSMUSG00000044005,1,ENSMUSG00000044005,1,ENSMUSG00000044005,Gls2,Gls2_10_128035050_+,1,2
28349,10,128031050,128035050,+,1,1,182,0,24,836031,0,ENSMUSG00000044005,1,ENSMUSG00000044005,1,ENSMUSG00000044005,Gls2,Gls2_10_128035050_+,1,2
28350,1,128031221,128079480,+,1,1,25082,9,25,836035,1,ENSMUSG00000056211,1,ENSMUSG00000056211,1,ENSMUSG00000056211,R3hdm1,R3hdm1_1_128079480_+,1,2
28351,10,128035628,128036754,+,1,1,109,2,25,836083,1,ENSMUSG00000044005,1,ENSMUSG00000044005,1,ENSMUSG00000044005,Gls2,Gls2_10_128036754_+,1,2
28352,10,128036172,128036754,+,1,1,1274,14,25,836088,1,ENSMUSG00000044005,1,ENSMUSG00000044005,1,ENSMUSG00000044005,Gls2,Gls2_10_128036754_+,1,2
28353,10,128037239,128039691,+,1,1,92,1,14,836094,1,ENSMUSG00000044005,1,ENSMUSG00000044005,1,ENSMUSG00000044005,Gls2,Gls2_10_128039691_+,1,2
28354,10,128037487,128039691,+,1,1,2562,107,25,836099,1,ENSMUSG00000044005,1,ENSMUSG00000044005,1,ENSMUSG00000044005,Gls2,Gls2_10_128039691_+,1,2
28355,7,128045671,128045765,-,2,1,1174,0,22,836155,1,ENSMUSG00000030846,0,ENSMUSG00000030846,1,ENSMUSG00000030846,Tial1,Tial1_7_128045671_-,1,2
28356,7,128045671,128046004,-,2,1,3225,1,25,836156,1,ENSMUSG00000030846,1,ENSMUSG00000030846,1,ENSMUSG00000030846,Tial1,Tial1_7_128045671_-,1,2
28357,7,128047995,128048454,-,2,1,1652,0,4,836169,1,ENSMUSG00000030846,0,ENSMUSG00000030846,1,ENSMUSG00000030846,Tial1,Tial1_7_128047995_-,1,2
28358,7,128047995,128049844,-,2,1,581,0,6,836171,1,ENSMUSG00000030846,1,ENSMUSG00000030846,1,ENSMUSG00000030846,Tial1,Tial1_7_128047995_-,1,2
28359,7,128056757,128060320,-,2,1,206,0,23,836202,1,ENSMUSG00000030846,0,ENSMUSG00000030846,1,ENSMUSG00000030846,Tial1,Tial1_7_128056757_-,1,2
28360,7,128056757,128062848,-,2,1,1835,3,24,836203,1,ENSMUSG00000030846,1,ENSMUSG00000030846,1,ENSMUSG00000030846,Tial1,Tial1_7_128056757_-,1,2
28361,1,128069830,128079480,+,1,1,4782,5,23,836226,0,ENSMUSG00000056211,1,ENSMUSG00000056211,1,ENSMUSG00000056211,R3hdm1,R3hdm1_1_128079480_+,1,2
28362,1,128081137,128095629,+,1,1,1939,55,25,836265,1,ENSMUSG00000056211,1,ENSMUSG00000056211,1,ENSMUSG00000056211,R3hdm1,R3hdm1_1_128095629_+,1,4
28363,8,128083848,128096728,+,1,1,328,0,20,836284,1,ENSMUSG00000025812,1,ENSMUSG00000025812,1,ENSMUSG00000025812,Pard3,Pard3_8_128096728_+,1,2
28364,8,128086292,128096728,+,1,1,194,0,25,836307,1,ENSMUSG00000025812,1,ENSMUSG00000025812,1,ENSMUSG00000025812,Pard3,Pard3_8_128096728_+,1,2
28365,1,128089981,128095629,+,1,1,104,0,25,836326,1,ENSMUSG00000056211,1,ENSMUSG00000056211,1,ENSMUSG00000056211,R3hdm1,R3hdm1_1_128095629_+,1,4
28366,1,128090596,128095629,+,1,1,33424,229,20,836332,1,ENSMUSG00000056211,1,ENSMUSG00000056211,1,ENSMUSG00000056211,R3hdm1,R3hdm1_1_128095629_+,1,4
28367,1,128094454,128095629,+,1,0,143,0,25,836338,2,,1,ENSMUSG00000056211,1,ENSMUSG00000056211,R3hdm1,R3hdm1_1_128095629_+,1,4
28368,1,128095745,128102685,+,1,1,163,0,25,836340,1,ENSMUSG00000056211,1,ENSMUSG00000056211,1,ENSMUSG00000056211,R3hdm1,R3hdm1_1_128102685_+,1,2
28369,1,128096795,128102685,+,1,1,14250,68,13,836349,1,ENSMUSG00000056211,1,ENSMUSG00000056211,1,ENSMUSG00000056211,R3hdm1,R3hdm1_1_128102685_+,1,2
28370,1,128096795,128102828,+,1,1,84,0,22,836350,1,ENSMUSG00000056211,1,ENSMUSG00000056211,1,ENSMUSG00000056211,R3hdm1,R3hdm1_1_128102828_+,1,3
28371,1,128102736,128102828,+,1,0,432,1,18,836362,2,,1,ENSMUSG00000056211,1,ENSMUSG00000056211,R3hdm1,R3hdm1_1_128102828_+,1,3
28372,1,128102746,128102828,+,1,1,16970,13,16,836363,1,ENSMUSG00000056211,1,ENSMUSG00000056211,1,ENSMUSG00000056211,R3hdm1,R3hdm1_1_128102828_+,1,3
28373,1,128102970,128106619,+,1,1,16768,5,24,836366,1,ENSMUSG00000056211,1,ENSMUSG00000056211,1,ENSMUSG00000056211,R3hdm1,R3hdm1_1_128106619_+,1,2
28374,1,128104694,128106619,+,1,1,5284,2,20,836374,0,ENSMUSG00000056211,1,ENSMUSG00000056211,1,ENSMUSG00000056211,R3hdm1,R3hdm1_1_128106619_+,1,2
28375,1,128109902,128112136,+,1,0,434,0,17,836394,2,,1,ENSMUSG00000056211,1,ENSMUSG00000056211,R3hdm1,R3hdm1_1_128112136_+,1,2
28376,1,128109950,128112136,+,1,1,2985,2,25,836398,1,ENSMUSG00000056211,1,ENSMUSG00000056211,1,ENSMUSG00000056211,R3hdm1,R3hdm1_1_128112136_+,1,2
28377,10,128112493,128112991,+,1,1,127,0,25,836411,1,ENSMUSG00000040033,1,ENSMUSG00000040033,1,ENSMUSG00000040033,Stat2,Stat2_10_128112991_+,1,2
28378,10,128112768,128112991,+,1,1,2980,3,22,836412,1,ENSMUSG00000040033,1,ENSMUSG00000040033,1,ENSMUSG00000040033,Stat2,Stat2_10_128112991_+,1,2
28379,10,128113088,128113690,+,1,1,175,0,21,836418,1,ENSMUSG00000040033,1,ENSMUSG00000040033,1,ENSMUSG00000040033,Stat2,Stat2_10_128113690_+,1,2
28380,10,128113603,128113690,+,1,1,1240,19,23,836425,1,ENSMUSG00000040033,1,ENSMUSG00000040033,1,ENSMUSG00000040033,Stat2,Stat2_10_128113690_+,1,2
28381,1,128114647,128118374,+,1,1,343,5,18,836435,1,ENSMUSG00000056211,1,ENSMUSG00000056211,1,ENSMUSG00000056211,R3hdm1,R3hdm1_1_128118374_+,1,2
28382,1,128114647,128121196,+,1,1,230,3,13,836436,1,ENSMUSG00000056211,1,ENSMUSG00000056211,1,ENSMUSG00000056211,R3hdm1,R3hdm1_1_128121196_+,1,2
28383,1,128116136,128118374,+,1,0,125,0,23,836451,2,,1,ENSMUSG00000056211,1,ENSMUSG00000056211,R3hdm1,R3hdm1_1_128118374_+,1,2
28384,10,128117578,128117970,+,1,1,701,0,18,836459,1,ENSMUSG00000040033,1,ENSMUSG00000040033,1,ENSMUSG00000040033,Stat2,Stat2_10_128117970_+,1,2
28385,10,128117640,128117970,+,1,0,102,0,14,836462,2,,1,ENSMUSG00000040033,1,ENSMUSG00000040033,Stat2,Stat2_10_128117970_+,1,2
28386,1,128118477,128121196,+,1,1,694,0,25,836467,1,ENSMUSG00000056211,1,ENSMUSG00000056211,1,ENSMUSG00000056211,R3hdm1,R3hdm1_1_128121196_+,1,2
28387,10,128118675,128118981,+,1,1,655,0,24,836469,1,ENSMUSG00000040033,1,ENSMUSG00000040033,1,ENSMUSG00000040033,Stat2,Stat2_10_128118981_+,1,2
28388,10,128118684,128118981,+,1,0,96,0,20,836470,2,,1,ENSMUSG00000040033,1,ENSMUSG00000040033,Stat2,Stat2_10_128118981_+,1,2
28389,8,128125232,128131855,+,1,1,375,0,24,836506,1,ENSMUSG00000025812,1,ENSMUSG00000025812,1,ENSMUSG00000025812,Pard3,Pard3_8_128131855_+,1,2
28390,8,128125241,128131855,+,1,1,158,4,23,836508,0,ENSMUSG00000025812,1,ENSMUSG00000025812,1,ENSMUSG00000025812,Pard3,Pard3_8_128131855_+,1,2
28391,8,128136099,128137209,+,1,1,149,0,25,836537,0,ENSMUSG00000025812,1,ENSMUSG00000025812,1,ENSMUSG00000025812,Pard3,Pard3_8_128137209_+,1,2
28392,8,128136189,128137209,+,1,1,343,0,25,836540,1,ENSMUSG00000025812,1,ENSMUSG00000025812,1,ENSMUSG00000025812,Pard3,Pard3_8_128137209_+,1,2
28393,10,128140259,128143933,+,1,1,127,0,25,836561,0,ENSMUSG00000005682,1,ENSMUSG00000005682,1,ENSMUSG00000005682,Pan2,Pan2_10_128143933_+,1,2
28394,10,128140363,128143933,+,1,1,1108,0,15,836563,1,ENSMUSG00000005682,1,ENSMUSG00000005682,1,ENSMUSG00000005682,Pan2,Pan2_10_128143933_+,1,2
28395,10,128150424,128150594,+,1,1,653,0,22,836626,1,ENSMUSG00000005682,1,ENSMUSG00000005682,1,ENSMUSG00000005682,Pan2,Pan2_10_128150594_+,1,2
28396,10,128150428,128150594,+,1,0,81,0,14,836627,2,,1,ENSMUSG00000005682,1,ENSMUSG00000005682,Pan2,Pan2_10_128150594_+,1,2
28397,10,128158588,128159198,+,1,1,152,0,3,836672,0,ENSMUSG00000025381,1,ENSMUSG00000025381,1,ENSMUSG00000025381,Cnpy2,Cnpy2_10_128159198_+,1,4
28398,10,128158645,128159198,+,1,1,8249,15,23,836674,1,ENSMUSG00000025381,1,ENSMUSG00000025381,1,ENSMUSG00000025381,Cnpy2,Cnpy2_10_128159198_+,1,4
28399,10,128158686,128159198,+,1,0,80,1,18,836676,2,,1,ENSMUSG00000025381,1,ENSMUSG00000025381,Cnpy2,Cnpy2_10_128159198_+,1,4
28400,10,128158932,128159198,+,1,1,192,0,21,836677,0,ENSMUSG00000025381,1,ENSMUSG00000025381,1,ENSMUSG00000025381,Cnpy2,Cnpy2_10_128159198_+,1,4
28401,6,128166683,128167505,-,2,1,632,1,25,836724,1,ENSMUSG00000056771,0,ENSMUSG00000056771,1,ENSMUSG00000056771,Gm10010,Gm10010_6_128166683_-,1,2
28402,6,128166683,128177142,-,2,1,286,0,23,836730,1,ENSMUSG00000056771,1,ENSMUSG00000056771,1,ENSMUSG00000056771,Gm10010,Gm10010_6_128166683_-,1,2
28403,6,128167762,128176569,-,2,1,352,3,25,836735,0,ENSMUSG00000056771,0,ENSMUSG00000056771,1,ENSMUSG00000056771,Gm10010,Gm10010_6_128167762_-,1,2
28404,6,128167762,128177142,-,2,1,80,0,25,836736,0,ENSMUSG00000056771,1,ENSMUSG00000056771,1,ENSMUSG00000056771,Gm10010,Gm10010_6_128167762_-,1,2
